file,samples,sample_rate,threads,balance,elapsed_us
data/50Hz/8192smp@44100.dat,8192,44100,128,128,3330
data/50Hz/8192smp@44100.dat,8192,44100,128,128,3294
data/50Hz/8192smp@44100.dat,8192,44100,128,256,5630
data/50Hz/8192smp@44100.dat,8192,44100,128,256,5945
data/50Hz/8192smp@44100.dat,8192,44100,128,256,5906
data/50Hz/8192smp@44100.dat,8192,44100,128,512,10961
data/50Hz/8192smp@44100.dat,8192,44100,128,512,10294
data/50Hz/8192smp@44100.dat,8192,44100,128,512,10788
data/50Hz/8192smp@44100.dat,8192,44100,128,1024,19278
data/50Hz/8192smp@44100.dat,8192,44100,128,1024,19259
data/50Hz/8192smp@44100.dat,8192,44100,128,1024,20491
data/50Hz/8192smp@44100.dat,8192,44100,128,2048,35419
data/50Hz/8192smp@44100.dat,8192,44100,128,2048,35543
data/50Hz/8192smp@44100.dat,8192,44100,128,2048,35856
data/50Hz/8192smp@44100.dat,8192,44100,128,4096,62070
data/50Hz/8192smp@44100.dat,8192,44100,128,4096,67794
data/50Hz/8192smp@44100.dat,8192,44100,128,4096,67331
data/50Hz/8192smp@44100.dat,8192,44100,256,2,3001
data/50Hz/8192smp@44100.dat,8192,44100,256,2,2976
data/50Hz/8192smp@44100.dat,8192,44100,256,2,3001
data/50Hz/8192smp@44100.dat,8192,44100,256,4,2179
data/50Hz/8192smp@44100.dat,8192,44100,256,4,2236
data/50Hz/8192smp@44100.dat,8192,44100,256,4,2215
data/50Hz/8192smp@44100.dat,8192,44100,256,8,1745
data/50Hz/8192smp@44100.dat,8192,44100,256,8,1710
data/50Hz/8192smp@44100.dat,8192,44100,256,8,1702
data/50Hz/8192smp@44100.dat,8192,44100,256,16,1463
data/50Hz/8192smp@44100.dat,8192,44100,256,16,1383
data/50Hz/8192smp@44100.dat,8192,44100,256,16,1476
data/50Hz/8192smp@44100.dat,8192,44100,256,32,1509
data/50Hz/8192smp@44100.dat,8192,44100,256,32,1503
data/50Hz/8192smp@44100.dat,8192,44100,256,32,1494
data/50Hz/8192smp@44100.dat,8192,44100,256,64,2019
data/50Hz/8192smp@44100.dat,8192,44100,256,64,2207
data/50Hz/8192smp@44100.dat,8192,44100,256,64,2190
data/50Hz/8192smp@44100.dat,8192,44100,256,128,3364
data/50Hz/8192smp@44100.dat,8192,44100,256,128,3797
data/50Hz/8192smp@44100.dat,8192,44100,256,128,3640
data/50Hz/8192smp@44100.dat,8192,44100,256,256,6502
data/50Hz/8192smp@44100.dat,8192,44100,256,256,6496
data/50Hz/8192smp@44100.dat,8192,44100,256,256,5514
data/50Hz/8192smp@44100.dat,8192,44100,256,512,9795
data/50Hz/8192smp@44100.dat,8192,44100,256,512,11350
data/50Hz/8192smp@44100.dat,8192,44100,256,512,11803
data/50Hz/8192smp@44100.dat,8192,44100,256,1024,18469
data/50Hz/8192smp@44100.dat,8192,44100,256,1024,17796
data/50Hz/8192smp@44100.dat,8192,44100,256,1024,17193
data/50Hz/8192smp@44100.dat,8192,44100,256,2048,39060
data/50Hz/8192smp@44100.dat,8192,44100,256,2048,40706
data/50Hz/8192smp@44100.dat,8192,44100,256,2048,40942
data/50Hz/8192smp@44100.dat,8192,44100,256,4096,69563
data/50Hz/8192smp@44100.dat,8192,44100,256,4096,67053
data/50Hz/8192smp@44100.dat,8192,44100,256,4096,74953
data/50Hz/8192smp@44100.dat,8192,44100,512,2,3024
data/50Hz/8192smp@44100.dat,8192,44100,512,2,2969
data/50Hz/8192smp@44100.dat,8192,44100,512,2,2998
data/50Hz/8192smp@44100.dat,8192,44100,512,4,2142
data/50Hz/8192smp@44100.dat,8192,44100,512,4,2269
data/50Hz/8192smp@44100.dat,8192,44100,512,4,2255
data/50Hz/8192smp@44100.dat,8192,44100,512,8,1756
data/50Hz/8192smp@44100.dat,8192,44100,512,8,1767
data/50Hz/8192smp@44100.dat,8192,44100,512,8,1704
data/50Hz/8192smp@44100.dat,8192,44100,512,16,1529
data/50Hz/8192smp@44100.dat,8192,44100,512,16,1574
data/50Hz/8192smp@44100.dat,8192,44100,512,16,1620
data/50Hz/8192smp@44100.dat,8192,44100,512,32,1538
data/50Hz/8192smp@44100.dat,8192,44100,512,32,1382
data/50Hz/8192smp@44100.dat,8192,44100,512,32,1654
data/50Hz/8192smp@44100.dat,8192,44100,512,64,2344
data/50Hz/8192smp@44100.dat,8192,44100,512,64,1968
data/50Hz/8192smp@44100.dat,8192,44100,512,64,1953
data/50Hz/8192smp@44100.dat,8192,44100,512,128,2613
data/50Hz/8192smp@44100.dat,8192,44100,512,128,3748
data/50Hz/8192smp@44100.dat,8192,44100,512,128,3757
data/50Hz/8192smp@44100.dat,8192,44100,512,256,6089
data/50Hz/8192smp@44100.dat,8192,44100,512,256,5795
data/50Hz/8192smp@44100.dat,8192,44100,512,256,5417
data/50Hz/8192smp@44100.dat,8192,44100,512,512,11775
data/50Hz/8192smp@44100.dat,8192,44100,512,512,11261
data/50Hz/8192smp@44100.dat,8192,44100,512,512,9209
data/50Hz/8192smp@44100.dat,8192,44100,512,1024,17275
data/50Hz/8192smp@44100.dat,8192,44100,512,1024,17145
data/50Hz/8192smp@44100.dat,8192,44100,512,1024,21268
data/50Hz/8192smp@44100.dat,8192,44100,512,2048,40787
data/50Hz/8192smp@44100.dat,8192,44100,512,2048,37928
data/50Hz/8192smp@44100.dat,8192,44100,512,2048,33963
data/50Hz/8192smp@44100.dat,8192,44100,512,4096,74408
data/50Hz/8192smp@44100.dat,8192,44100,512,4096,74603
data/50Hz/8192smp@44100.dat,8192,44100,512,4096,74148
data/50Hz/8192smp@44100.dat,8192,44100,1024,2,3065
data/50Hz/8192smp@44100.dat,8192,44100,1024,2,3005
data/50Hz/8192smp@44100.dat,8192,44100,1024,2,3050
data/50Hz/8192smp@44100.dat,8192,44100,1024,4,2256
data/50Hz/8192smp@44100.dat,8192,44100,1024,4,2112
data/50Hz/8192smp@44100.dat,8192,44100,1024,4,2097
data/50Hz/8192smp@44100.dat,8192,44100,1024,8,1649
data/50Hz/8192smp@44100.dat,8192,44100,1024,8,1747
data/50Hz/8192smp@44100.dat,8192,44100,1024,8,1861
data/50Hz/8192smp@44100.dat,8192,44100,1024,16,1543
data/50Hz/8192smp@44100.dat,8192,44100,1024,16,1518
data/50Hz/8192smp@44100.dat,8192,44100,1024,16,1521
data/50Hz/8192smp@44100.dat,8192,44100,1024,32,1653
data/50Hz/8192smp@44100.dat,8192,44100,1024,32,1596
data/50Hz/8192smp@44100.dat,8192,44100,1024,32,1457
data/50Hz/8192smp@44100.dat,8192,44100,1024,64,1988
data/50Hz/8192smp@44100.dat,8192,44100,1024,64,1666
data/50Hz/8192smp@44100.dat,8192,44100,1024,64,2385
data/50Hz/8192smp@44100.dat,8192,44100,1024,128,3730
data/50Hz/8192smp@44100.dat,8192,44100,1024,128,3520
data/50Hz/8192smp@44100.dat,8192,44100,1024,128,3491
data/50Hz/8192smp@44100.dat,8192,44100,1024,256,5340
data/50Hz/8192smp@44100.dat,8192,44100,1024,256,6109
data/50Hz/8192smp@44100.dat,8192,44100,1024,256,6397
data/50Hz/8192smp@44100.dat,8192,44100,1024,512,10182
data/50Hz/8192smp@44100.dat,8192,44100,1024,512,10206
data/50Hz/8192smp@44100.dat,8192,44100,1024,512,8746
data/50Hz/8192smp@44100.dat,8192,44100,1024,1024,21108
data/50Hz/8192smp@44100.dat,8192,44100,1024,1024,22031
data/50Hz/8192smp@44100.dat,8192,44100,1024,1024,22160
data/50Hz/8192smp@44100.dat,8192,44100,1024,2048,39138
data/50Hz/8192smp@44100.dat,8192,44100,1024,2048,40256
data/50Hz/8192smp@44100.dat,8192,44100,1024,2048,41160
data/50Hz/8192smp@44100.dat,8192,44100,1024,4096,75036
data/50Hz/8192smp@44100.dat,8192,44100,1024,4096,74145
data/50Hz/8192smp@44100.dat,8192,44100,1024,4096,74526
data/50Hz/32768smp@44100.dat,32768,44100,1,2,6732
data/50Hz/32768smp@44100.dat,32768,44100,1,2,6584
data/50Hz/32768smp@44100.dat,32768,44100,1,2,6677
data/50Hz/32768smp@44100.dat,32768,44100,1,4,4317
data/50Hz/32768smp@44100.dat,32768,44100,1,4,4236
data/50Hz/32768smp@44100.dat,32768,44100,1,4,4290
data/50Hz/32768smp@44100.dat,32768,44100,1,8,3067
data/50Hz/32768smp@44100.dat,32768,44100,1,8,3105
data/50Hz/32768smp@44100.dat,32768,44100,1,8,3120
data/50Hz/32768smp@44100.dat,32768,44100,1,16,2588
data/50Hz/32768smp@44100.dat,32768,44100,1,16,2622
data/50Hz/32768smp@44100.dat,32768,44100,1,16,2588
data/50Hz/32768smp@44100.dat,32768,44100,1,32,2446
data/50Hz/32768smp@44100.dat,32768,44100,1,32,2513
data/50Hz/32768smp@44100.dat,32768,44100,1,32,2519
data/50Hz/32768smp@44100.dat,32768,44100,1,64,2596
data/50Hz/32768smp@44100.dat,32768,44100,1,64,2467
data/50Hz/32768smp@44100.dat,32768,44100,1,64,2595
data/50Hz/32768smp@44100.dat,32768,44100,1,128,3657
data/50Hz/32768smp@44100.dat,32768,44100,1,128,3662
data/50Hz/32768smp@44100.dat,32768,44100,1,128,3680
data/50Hz/32768smp@44100.dat,32768,44100,1,256,5089
data/50Hz/32768smp@44100.dat,32768,44100,1,256,6108
data/50Hz/32768smp@44100.dat,32768,44100,1,256,6095
data/50Hz/32768smp@44100.dat,32768,44100,1,512,10864
data/50Hz/32768smp@44100.dat,32768,44100,1,512,10985
data/50Hz/32768smp@44100.dat,32768,44100,1,512,10898
data/50Hz/32768smp@44100.dat,32768,44100,1,1024,19913
data/50Hz/32768smp@44100.dat,32768,44100,1,1024,20128
data/50Hz/32768smp@44100.dat,32768,44100,1,1024,19949
data/50Hz/32768smp@44100.dat,32768,44100,1,2048,33800
data/50Hz/32768smp@44100.dat,32768,44100,1,2048,37466
data/50Hz/32768smp@44100.dat,32768,44100,1,2048,37087
data/50Hz/32768smp@44100.dat,32768,44100,1,4096,68945
data/50Hz/32768smp@44100.dat,32768,44100,1,4096,68480
data/50Hz/32768smp@44100.dat,32768,44100,1,4096,68912
data/50Hz/32768smp@44100.dat,32768,44100,1,8192,127662
data/50Hz/32768smp@44100.dat,32768,44100,1,8192,130178
data/50Hz/32768smp@44100.dat,32768,44100,1,8192,129649
data/50Hz/32768smp@44100.dat,32768,44100,1,16384,250660
data/50Hz/32768smp@44100.dat,32768,44100,1,16384,251654
data/50Hz/32768smp@44100.dat,32768,44100,1,16384,249667
data/50Hz/32768smp@44100.dat,32768,44100,2,2,7070
data/50Hz/32768smp@44100.dat,32768,44100,2,2,6974
data/50Hz/32768smp@44100.dat,32768,44100,2,2,7025
data/50Hz/32768smp@44100.dat,32768,44100,2,4,4284
data/50Hz/32768smp@44100.dat,32768,44100,2,4,4229
data/50Hz/32768smp@44100.dat,32768,44100,2,4,4261
data/50Hz/32768smp@44100.dat,32768,44100,2,8,2898
data/50Hz/32768smp@44100.dat,32768,44100,2,8,2904
data/50Hz/32768smp@44100.dat,32768,44100,2,8,2856
data/50Hz/32768smp@44100.dat,32768,44100,2,16,2234
data/50Hz/32768smp@44100.dat,32768,44100,2,16,2252
data/50Hz/32768smp@44100.dat,32768,44100,2,16,2238
data/50Hz/32768smp@44100.dat,32768,44100,2,32,1991
data/50Hz/32768smp@44100.dat,32768,44100,2,32,2039
data/50Hz/32768smp@44100.dat,32768,44100,2,32,2020
data/50Hz/32768smp@44100.dat,32768,44100,2,64,2270
data/50Hz/32768smp@44100.dat,32768,44100,2,64,2317
data/50Hz/32768smp@44100.dat,32768,44100,2,64,2304
data/50Hz/32768smp@44100.dat,32768,44100,2,128,3489
data/50Hz/32768smp@44100.dat,32768,44100,2,128,3479
data/50Hz/32768smp@44100.dat,32768,44100,2,128,3209
data/50Hz/32768smp@44100.dat,32768,44100,2,256,5530
data/50Hz/32768smp@44100.dat,32768,44100,2,256,5927
data/50Hz/32768smp@44100.dat,32768,44100,2,256,5925
data/50Hz/32768smp@44100.dat,32768,44100,2,512,10751
data/50Hz/32768smp@44100.dat,32768,44100,2,512,10661
data/50Hz/32768smp@44100.dat,32768,44100,2,512,9942
data/50Hz/32768smp@44100.dat,32768,44100,2,1024,19946
data/50Hz/32768smp@44100.dat,32768,44100,2,1024,18704
data/50Hz/32768smp@44100.dat,32768,44100,2,1024,19127
data/50Hz/32768smp@44100.dat,32768,44100,2,2048,37283
data/50Hz/32768smp@44100.dat,32768,44100,2,2048,36967
data/50Hz/32768smp@44100.dat,32768,44100,2,2048,33714
data/50Hz/32768smp@44100.dat,32768,44100,2,4096,68972
data/50Hz/32768smp@44100.dat,32768,44100,2,4096,70479
data/50Hz/32768smp@44100.dat,32768,44100,2,4096,68748
data/50Hz/32768smp@44100.dat,32768,44100,2,8192,129491
data/50Hz/32768smp@44100.dat,32768,44100,2,8192,129589
data/50Hz/32768smp@44100.dat,32768,44100,2,8192,129137
data/50Hz/32768smp@44100.dat,32768,44100,2,16384,250851
data/50Hz/32768smp@44100.dat,32768,44100,2,16384,250331
data/50Hz/32768smp@44100.dat,32768,44100,2,16384,250246
data/50Hz/32768smp@44100.dat,32768,44100,4,2,7526
data/50Hz/32768smp@44100.dat,32768,44100,4,2,7507
data/50Hz/32768smp@44100.dat,32768,44100,4,2,7516
data/50Hz/32768smp@44100.dat,32768,44100,4,4,4394
data/50Hz/32768smp@44100.dat,32768,44100,4,4,4372
data/50Hz/32768smp@44100.dat,32768,44100,4,4,4303
data/50Hz/32768smp@44100.dat,32768,44100,4,8,2807
data/50Hz/32768smp@44100.dat,32768,44100,4,8,2739
data/50Hz/32768smp@44100.dat,32768,44100,4,8,2823
data/50Hz/32768smp@44100.dat,32768,44100,4,16,2031
data/50Hz/32768smp@44100.dat,32768,44100,4,16,2116
data/50Hz/32768smp@44100.dat,32768,44100,4,16,2085
data/50Hz/32768smp@44100.dat,32768,44100,4,32,1770
data/50Hz/32768smp@44100.dat,32768,44100,4,32,1875
data/50Hz/32768smp@44100.dat,32768,44100,4,32,1903
data/50Hz/32768smp@44100.dat,32768,44100,4,64,2261
data/50Hz/32768smp@44100.dat,32768,44100,4,64,2225
data/50Hz/32768smp@44100.dat,32768,44100,4,64,2256
data/50Hz/32768smp@44100.dat,32768,44100,4,128,3447
data/50Hz/32768smp@44100.dat,32768,44100,4,128,3416
data/50Hz/32768smp@44100.dat,32768,44100,4,128,3451
data/50Hz/32768smp@44100.dat,32768,44100,4,256,5613
data/50Hz/32768smp@44100.dat,32768,44100,4,256,5822
data/50Hz/32768smp@44100.dat,32768,44100,4,256,5846
data/50Hz/32768smp@44100.dat,32768,44100,4,512,10663
data/50Hz/32768smp@44100.dat,32768,44100,4,512,10652
data/50Hz/32768smp@44100.dat,32768,44100,4,512,10729
data/50Hz/32768smp@44100.dat,32768,44100,4,1024,17628
data/50Hz/32768smp@44100.dat,32768,44100,4,1024,19767
data/50Hz/32768smp@44100.dat,32768,44100,4,1024,19831
data/50Hz/32768smp@44100.dat,32768,44100,4,2048,34455
data/50Hz/32768smp@44100.dat,32768,44100,4,2048,34574
data/50Hz/32768smp@44100.dat,32768,44100,4,2048,33367
data/50Hz/32768smp@44100.dat,32768,44100,4,4096,68577
data/50Hz/32768smp@44100.dat,32768,44100,4,4096,68766
data/50Hz/32768smp@44100.dat,32768,44100,4,4096,68575
data/50Hz/32768smp@44100.dat,32768,44100,4,8192,129456
data/50Hz/32768smp@44100.dat,32768,44100,4,8192,129985
data/50Hz/32768smp@44100.dat,32768,44100,4,8192,130201
data/50Hz/32768smp@44100.dat,32768,44100,4,16384,250231
data/50Hz/32768smp@44100.dat,32768,44100,4,16384,251214
data/50Hz/32768smp@44100.dat,32768,44100,4,16384,250644
data/50Hz/32768smp@44100.dat,32768,44100,8,2,8061
data/50Hz/32768smp@44100.dat,32768,44100,8,2,8080
data/50Hz/32768smp@44100.dat,32768,44100,8,2,8005
data/50Hz/32768smp@44100.dat,32768,44100,8,4,4800
data/50Hz/32768smp@44100.dat,32768,44100,8,4,4919
data/50Hz/32768smp@44100.dat,32768,44100,8,4,4929
data/50Hz/32768smp@44100.dat,32768,44100,8,8,3084
data/50Hz/32768smp@44100.dat,32768,44100,8,8,3088
data/50Hz/32768smp@44100.dat,32768,44100,8,8,3032
data/50Hz/32768smp@44100.dat,32768,44100,8,16,2073
data/50Hz/32768smp@44100.dat,32768,44100,8,16,2140
data/50Hz/32768smp@44100.dat,32768,44100,8,16,2156
data/50Hz/32768smp@44100.dat,32768,44100,8,32,1845
data/50Hz/32768smp@44100.dat,32768,44100,8,32,1870
data/50Hz/32768smp@44100.dat,32768,44100,8,32,1894
data/50Hz/32768smp@44100.dat,32768,44100,8,64,2195
data/50Hz/32768smp@44100.dat,32768,44100,8,64,1983
data/50Hz/32768smp@44100.dat,32768,44100,8,64,2188
data/50Hz/32768smp@44100.dat,32768,44100,8,128,3420
data/50Hz/32768smp@44100.dat,32768,44100,8,128,2711
data/50Hz/32768smp@44100.dat,32768,44100,8,128,3404
data/50Hz/32768smp@44100.dat,32768,44100,8,256,5817
data/50Hz/32768smp@44100.dat,32768,44100,8,256,5301
data/50Hz/32768smp@44100.dat,32768,44100,8,256,6730
data/50Hz/32768smp@44100.dat,32768,44100,8,512,9680
data/50Hz/32768smp@44100.dat,32768,44100,8,512,8696
data/50Hz/32768smp@44100.dat,32768,44100,8,512,8795
data/50Hz/32768smp@44100.dat,32768,44100,8,1024,17816
data/50Hz/32768smp@44100.dat,32768,44100,8,1024,15638
data/50Hz/32768smp@44100.dat,32768,44100,8,1024,17881
data/50Hz/32768smp@44100.dat,32768,44100,8,2048,30692
data/50Hz/32768smp@44100.dat,32768,44100,8,2048,33400
data/50Hz/32768smp@44100.dat,32768,44100,8,2048,33459
data/50Hz/32768smp@44100.dat,32768,44100,8,4096,60840
data/50Hz/32768smp@44100.dat,32768,44100,8,4096,62080
data/50Hz/32768smp@44100.dat,32768,44100,8,4096,60808
data/50Hz/32768smp@44100.dat,32768,44100,8,8192,103499
data/50Hz/32768smp@44100.dat,32768,44100,8,8192,109964
data/50Hz/32768smp@44100.dat,32768,44100,8,8192,111746
data/50Hz/32768smp@44100.dat,32768,44100,8,16384,213830
data/50Hz/32768smp@44100.dat,32768,44100,8,16384,215165
data/50Hz/32768smp@44100.dat,32768,44100,8,16384,215332
data/50Hz/32768smp@44100.dat,32768,44100,16,2,8671
data/50Hz/32768smp@44100.dat,32768,44100,16,2,8701
data/50Hz/32768smp@44100.dat,32768,44100,16,2,8657
data/50Hz/32768smp@44100.dat,32768,44100,16,4,5472
data/50Hz/32768smp@44100.dat,32768,44100,16,4,5472
data/50Hz/32768smp@44100.dat,32768,44100,16,4,5521
data/50Hz/32768smp@44100.dat,32768,44100,16,8,3573
data/50Hz/32768smp@44100.dat,32768,44100,16,8,3746
data/50Hz/32768smp@44100.dat,32768,44100,16,8,3568
data/50Hz/32768smp@44100.dat,32768,44100,16,16,2423
data/50Hz/32768smp@44100.dat,32768,44100,16,16,2367
data/50Hz/32768smp@44100.dat,32768,44100,16,16,2343
data/50Hz/32768smp@44100.dat,32768,44100,16,32,1835
data/50Hz/32768smp@44100.dat,32768,44100,16,32,1920
data/50Hz/32768smp@44100.dat,32768,44100,16,32,1837
data/50Hz/32768smp@44100.dat,32768,44100,16,64,1989
data/50Hz/32768smp@44100.dat,32768,44100,16,64,1634
data/50Hz/32768smp@44100.dat,32768,44100,16,64,1891
data/50Hz/32768smp@44100.dat,32768,44100,16,128,3050
data/50Hz/32768smp@44100.dat,32768,44100,16,128,3095
data/50Hz/32768smp@44100.dat,32768,44100,16,128,3073
data/50Hz/32768smp@44100.dat,32768,44100,16,256,4822
data/50Hz/32768smp@44100.dat,32768,44100,16,256,5228
data/50Hz/32768smp@44100.dat,32768,44100,16,256,3920
data/50Hz/32768smp@44100.dat,32768,44100,16,512,9564
data/50Hz/32768smp@44100.dat,32768,44100,16,512,9567
data/50Hz/32768smp@44100.dat,32768,44100,16,512,8688
data/50Hz/32768smp@44100.dat,32768,44100,16,1024,18046
data/50Hz/32768smp@44100.dat,32768,44100,16,1024,17929
data/50Hz/32768smp@44100.dat,32768,44100,16,1024,17846
data/50Hz/32768smp@44100.dat,32768,44100,16,2048,33182
data/50Hz/32768smp@44100.dat,32768,44100,16,2048,33199
data/50Hz/32768smp@44100.dat,32768,44100,16,2048,30735
data/50Hz/32768smp@44100.dat,32768,44100,16,4096,60896
data/50Hz/32768smp@44100.dat,32768,44100,16,4096,59440
data/50Hz/32768smp@44100.dat,32768,44100,16,4096,57556
data/50Hz/32768smp@44100.dat,32768,44100,16,8192,112092
data/50Hz/32768smp@44100.dat,32768,44100,16,8192,112043
data/50Hz/32768smp@44100.dat,32768,44100,16,8192,111710
data/50Hz/32768smp@44100.dat,32768,44100,16,16384,214153
data/50Hz/32768smp@44100.dat,32768,44100,16,16384,230706
data/50Hz/32768smp@44100.dat,32768,44100,16,16384,250622
data/50Hz/32768smp@44100.dat,32768,44100,32,2,9140
data/50Hz/32768smp@44100.dat,32768,44100,32,2,9123
data/50Hz/32768smp@44100.dat,32768,44100,32,2,9047
data/50Hz/32768smp@44100.dat,32768,44100,32,4,6021
data/50Hz/32768smp@44100.dat,32768,44100,32,4,6035
data/50Hz/32768smp@44100.dat,32768,44100,32,4,6048
data/50Hz/32768smp@44100.dat,32768,44100,32,8,4254
data/50Hz/32768smp@44100.dat,32768,44100,32,8,4593
data/50Hz/32768smp@44100.dat,32768,44100,32,8,4212
data/50Hz/32768smp@44100.dat,32768,44100,32,16,3091
data/50Hz/32768smp@44100.dat,32768,44100,32,16,3071
data/50Hz/32768smp@44100.dat,32768,44100,32,16,3055
data/50Hz/32768smp@44100.dat,32768,44100,32,32,2288
data/50Hz/32768smp@44100.dat,32768,44100,32,32,2227
data/50Hz/32768smp@44100.dat,32768,44100,32,32,2194
data/50Hz/32768smp@44100.dat,32768,44100,32,64,2192
data/50Hz/32768smp@44100.dat,32768,44100,32,64,2231
data/50Hz/32768smp@44100.dat,32768,44100,32,64,2238
data/50Hz/32768smp@44100.dat,32768,44100,32,128,3198
data/50Hz/32768smp@44100.dat,32768,44100,32,128,3376
data/50Hz/32768smp@44100.dat,32768,44100,32,128,3420
data/50Hz/32768smp@44100.dat,32768,44100,32,256,5820
data/50Hz/32768smp@44100.dat,32768,44100,32,256,5789
data/50Hz/32768smp@44100.dat,32768,44100,32,256,5855
data/50Hz/32768smp@44100.dat,32768,44100,32,512,10664
data/50Hz/32768smp@44100.dat,32768,44100,32,512,10704
data/50Hz/32768smp@44100.dat,32768,44100,32,512,10647
data/50Hz/32768smp@44100.dat,32768,44100,32,1024,19987
data/50Hz/32768smp@44100.dat,32768,44100,32,1024,19701
data/50Hz/32768smp@44100.dat,32768,44100,32,1024,19822
data/50Hz/32768smp@44100.dat,32768,44100,32,2048,36964
data/50Hz/32768smp@44100.dat,32768,44100,32,2048,37011
data/50Hz/32768smp@44100.dat,32768,44100,32,2048,33879
data/50Hz/32768smp@44100.dat,32768,44100,32,4096,68340
data/50Hz/32768smp@44100.dat,32768,44100,32,4096,68416
data/50Hz/32768smp@44100.dat,32768,44100,32,4096,68661
data/50Hz/32768smp@44100.dat,32768,44100,32,8192,131054
data/50Hz/32768smp@44100.dat,32768,44100,32,8192,129821
data/50Hz/32768smp@44100.dat,32768,44100,32,8192,124852
data/50Hz/32768smp@44100.dat,32768,44100,32,16384,250455
data/50Hz/32768smp@44100.dat,32768,44100,32,16384,251773
data/50Hz/32768smp@44100.dat,32768,44100,32,16384,252240
data/50Hz/32768smp@44100.dat,32768,44100,64,2,9436
data/50Hz/32768smp@44100.dat,32768,44100,64,2,9414
data/50Hz/32768smp@44100.dat,32768,44100,64,2,9495
data/50Hz/32768smp@44100.dat,32768,44100,64,4,6206
data/50Hz/32768smp@44100.dat,32768,44100,64,4,6120
data/50Hz/32768smp@44100.dat,32768,44100,64,4,6312
data/50Hz/32768smp@44100.dat,32768,44100,64,8,4393
data/50Hz/32768smp@44100.dat,32768,44100,64,8,4362
data/50Hz/32768smp@44100.dat,32768,44100,64,8,4360
data/50Hz/32768smp@44100.dat,32768,44100,64,16,3167
data/50Hz/32768smp@44100.dat,32768,44100,64,16,3177
data/50Hz/32768smp@44100.dat,32768,44100,64,16,3136
data/50Hz/32768smp@44100.dat,32768,44100,64,32,2329
data/50Hz/32768smp@44100.dat,32768,44100,64,32,2316
data/50Hz/32768smp@44100.dat,32768,44100,64,32,2275
data/50Hz/32768smp@44100.dat,32768,44100,64,64,2227
data/50Hz/32768smp@44100.dat,32768,44100,64,64,2221
data/50Hz/32768smp@44100.dat,32768,44100,64,64,2177
data/50Hz/32768smp@44100.dat,32768,44100,64,128,3410
data/50Hz/32768smp@44100.dat,32768,44100,64,128,3413
data/50Hz/32768smp@44100.dat,32768,44100,64,128,3424
data/50Hz/32768smp@44100.dat,32768,44100,64,256,5777
data/50Hz/32768smp@44100.dat,32768,44100,64,256,5805
data/50Hz/32768smp@44100.dat,32768,44100,64,256,5822
data/50Hz/32768smp@44100.dat,32768,44100,64,512,10575
data/50Hz/32768smp@44100.dat,32768,44100,64,512,10655
data/50Hz/32768smp@44100.dat,32768,44100,64,512,10234
data/50Hz/32768smp@44100.dat,32768,44100,64,1024,19693
data/50Hz/32768smp@44100.dat,32768,44100,64,1024,17608
data/50Hz/32768smp@44100.dat,32768,44100,64,1024,19956
data/50Hz/32768smp@44100.dat,32768,44100,64,2048,31589
data/50Hz/32768smp@44100.dat,32768,44100,64,2048,31593
data/50Hz/32768smp@44100.dat,32768,44100,64,2048,36972
data/50Hz/32768smp@44100.dat,32768,44100,64,4096,64577
data/50Hz/32768smp@44100.dat,32768,44100,64,4096,64165
data/50Hz/32768smp@44100.dat,32768,44100,64,4096,68535
data/50Hz/32768smp@44100.dat,32768,44100,64,8192,129395
data/50Hz/32768smp@44100.dat,32768,44100,64,8192,128953
data/50Hz/32768smp@44100.dat,32768,44100,64,8192,125047
data/50Hz/32768smp@44100.dat,32768,44100,64,16384,252464
data/50Hz/32768smp@44100.dat,32768,44100,64,16384,252680
data/50Hz/32768smp@44100.dat,32768,44100,64,16384,250501
data/50Hz/32768smp@44100.dat,32768,44100,128,2,9524
data/50Hz/32768smp@44100.dat,32768,44100,128,2,9417
data/50Hz/32768smp@44100.dat,32768,44100,128,2,9507
data/50Hz/32768smp@44100.dat,32768,44100,128,4,6323
data/50Hz/32768smp@44100.dat,32768,44100,128,4,6216
data/50Hz/32768smp@44100.dat,32768,44100,128,4,6316
data/50Hz/32768smp@44100.dat,32768,44100,128,8,4392
data/50Hz/32768smp@44100.dat,32768,44100,128,8,4365
data/50Hz/32768smp@44100.dat,32768,44100,128,8,4210
data/50Hz/32768smp@44100.dat,32768,44100,128,16,3175
data/50Hz/32768smp@44100.dat,32768,44100,128,16,3160
data/50Hz/32768smp@44100.dat,32768,44100,128,16,3135
data/50Hz/32768smp@44100.dat,32768,44100,128,32,2321
data/50Hz/32768smp@44100.dat,32768,44100,128,32,2300
data/50Hz/32768smp@44100.dat,32768,44100,128,32,2302
data/50Hz/32768smp@44100.dat,32768,44100,128,64,2197
data/50Hz/32768smp@44100.dat,32768,44100,128,64,2169
data/50Hz/32768smp@44100.dat,32768,44100,128,64,2169
data/50Hz/32768smp@44100.dat,32768,44100,128,128,3354
data/50Hz/32768smp@44100.dat,32768,44100,128,128,3381
data/50Hz/32768smp@44100.dat,32768,44100,128,128,3378
data/50Hz/32768smp@44100.dat,32768,44100,128,256,5770
data/50Hz/32768smp@44100.dat,32768,44100,128,256,5807
data/50Hz/32768smp@44100.dat,32768,44100,128,256,5868
data/50Hz/32768smp@44100.dat,32768,44100,128,512,9358
data/50Hz/32768smp@44100.dat,32768,44100,128,512,10641
